id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
17130,AnnihilationCE,ANCE,annihilationce,1,2022-01-11T10:39:22.000Z,[],1000000000.0,0.0,0,,7427,,,2022-05-31T15:32:00.000Z,0.0015248319749835903,203.70879246,93.7306,-0.04368778,0.69329596,0.32775778,-56.20515388,-48.17871811,-51.7257078,0.0,0.0,1524831.97,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x8e2C7e3bE79de0FD43E1693180D0aAa913676E6c
14317,MagicBox,MBT,magicbox,3,2021-11-11T06:08:08.000Z,[],1000000000000000.0,0.0,1000000000000000,,7428,,,2022-05-31T15:31:00.000Z,1.61112650427653e-10,203.41740755,-20.1708,0.93676279,0.65292474,-5.58148831,-15.55354262,-31.62365382,-4.14413343,0.0,0.0,161112.65,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x4ce2db133035519f538b7849201d6d541972164c
16381,OragonX,ORGN,oragonx,2,2021-12-22T08:37:42.000Z,[],1000000000000000.0,0.0,1000000000000000,,7429,519480000000000.0,147643.78894136523,2022-05-31T15:31:00.000Z,2.84214577926706e-10,203.16191609,73.1585,0.93676279,0.60535724,-1.15216848,-31.01532365,-57.00408089,-72.73169917,0.0,0.0,284214.58,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x88c676fc777c225b69869aeef5d10535de1e4f5d
18413,BSCBAY,BSCB,bscbay,1,2022-02-28T04:40:09.000Z,[],1000000000.0,0.0,1000000000,,7430,,,2022-05-31T15:31:00.000Z,0.00013314429201830466,203.01971612,101.8287,0.93676279,0.84013686,-3.08125601,-56.11770213,-75.22163164,-84.44658994,0.0,0.0,133144.29,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xaa3387B36a4aCd9D2c1326a7f10658d7051b73a6
13894,Evergreen token,EGT,evergreen-token,2,2021-11-04T09:02:48.000Z,[],1e+17,0.0,0,,7431,,,2022-05-31T15:31:00.000Z,1.230192501776e-12,202.47400442,-62.3768,0.93676252,2.22732714,-3.62498234,-41.25534849,-70.25831563,-75.70801249,0.0,0.0,123019.25,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xa865c6CC3A6164c3a0188efEED6F32ABa134693c
14112,Aquarius,AQUA,aquarius,12,2021-11-09T02:33:36.000Z,[],99999995240.0,0.0,0,,7432,3614748390.445952,6202251.984777458,2022-05-31T15:31:00.000Z,0.0017158184512013257,202.21658411,-77.5338,0.38961508,-19.02730978,1.68578176,-26.26424007,-61.88772409,-61.88772409,0.0,0.0,171581836.95,2022-05-31T15:31:00.000Z,512.0,Stellar,XLM,stellar,AQUA-GBNZILSTVQZ4R7IKQDGHYGY2QXL5QOFJYQMXPKWRRM5PAV7Y4M67AQUA
20002,ElonCola,COLA,eloncola,1,2022-05-06T06:41:22.000Z,[],1000000000000.0,0.0,1000000000000,,7433,439615102914.0,183204.6987739406,2022-05-31T15:31:00.000Z,4.167388644283682e-07,200.50191019,70.1303,0.93676279,1.22231972,-4.52249293,-79.56942674,-79.56942674,-79.56942674,0.0,0.0,416738.86,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x681b76c338055d0590e48fbb972a345d32692331
18201,FoodChain Global,FOOD,foodchain-global,2,2022-02-21T02:09:14.000Z,['polygon-ecosystem'],1000000000.0,0.0,50000000,,7434,,,2022-05-31T15:31:00.000Z,0.08794871490528383,199.75157581,806.45,1.85456793,-0.22394786,12.43360702,19.47815589,-39.93178613,-63.16293566,0.0,0.0,87948714.91,2022-05-31T15:31:00.000Z,3890.0,Polygon,MATIC,polygon,0x6F06e6beD64cF4c4187c06Ee2a4732f6a171BC4e
12318,Community Doge Coin,CCDOGE,community-doge-coin,2,2021-10-05T02:58:27.000Z,"['collectibles-nfts', 'memes', 'doggone-doggerel']",2100000000000000.0,0.0,0,,7435,105000000000000.0,20296.793517466413,2022-05-31T15:32:00.000Z,1.93302795404442e-10,199.19956301,0.0,0.42645111,5.21571732,2.99275535,-14.40650187,-33.68512002,-61.26701485,0.0,0.0,405935.87,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x99E3259d1D780746c62B4a90833d607b40Fb36Ce
17546,Katsumi,KATSUMI,katsumi,1,2022-01-21T12:42:32.000Z,[],,0.0,0,,7436,,,2022-05-31T15:31:00.000Z,7.24801358557128e-10,198.50249216,0.0,0.1554674,2.51568441,-11.79880657,-62.87222052,-82.54467182,-90.07573033,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5e4efb364071c64ee3641fe1e68cb5d2d5558709
8952,Farm Space,SPACE,farm-space,2,2021-03-25T00:00:00.000Z,['bnb-chain'],,0.0,0,,7437,,,2022-05-31T15:32:00.000Z,7.659402279931362e-05,197.82185374,1100.1841,0.93682041,-7.33874779,-5.6935868,-18.07528982,-29.5576869,-24.11806984,0.0,0.0,0.0,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x0abd3e3502c15ec252f90f64341cba74a24fba06
12697,Elon's Marvin,MARVIN,elons-marvin,1,2021-10-14T02:36:24.000Z,[],19696657.0,0.0,19696657,,7438,16969239.0,88829.9882103019,2022-05-31T15:32:00.000Z,0.005234765578485983,197.45389252,27.3626,0.93682041,-1.32088336,-1.81340333,-46.44804405,-48.73865597,-79.43260015,0.0,0.0,103107.38,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x81c159f7abaa9139227aff62959b86b4141f6eb2
18603,BaksDAO,BAKS,baksdao,4,2022-03-07T10:29:56.000Z,[],,0.0,0,,7439,,,2022-05-31T15:32:00.000Z,1.0080132828029698,197.40485543,25.4305,-0.00034593,1.05662842,0.48059044,4.49484803,2.03345823,-11.66846675,0.0,0.0,0.0,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x8bd22c61b409587d24d87fb56e88bd84e5d91596
15265,Rooster Battle,RICE,rooster-battle,2,2021-11-29T06:28:39.000Z,[],300000000.0,0.0,300000000,,7440,90835511.0,110445.59615744233,2022-05-31T15:31:00.000Z,0.0012158856700596127,197.04623221,-96.7751,1.48855697,1.74685777,-2.73048493,-44.97163701,-64.09248178,-61.37718001,0.0,0.0,364765.7,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x338AF54976B9D4F7F41c97dcb60dFEc0694149f9
11988,bUKHI,BUKH,bukh,1,2021-09-20T19:33:44.000Z,[],,0.0,0,,7441,,,2022-05-31T15:31:00.000Z,0.003929442095428873,196.31135641,0.0,0.1554674,3.41677227,1.01475542,-36.35374693,-49.09274842,-71.74082226,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xeFe2aFB5f2a9EA8Ec6D8a57FE88fEBCFE29db813
19140,Alien Wars Gold,AWG,alien-wars-gold,1,2022-03-28T15:14:30.000Z,[],,0.0,1000000000,,7442,,,2022-05-31T15:32:00.000Z,0.026442509621516185,196.25328718,-14.9121,0.93682041,1.23687844,-1.37181283,-27.28179442,-58.25051703,-69.18085951,0.0,0.0,26442509.62,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xa0ea34a23b790f53e9f01be8ffc5f44d60e169fd
15344,Unvaxxed Sperm,NUBTC,unvaxxed-sperm,2,2021-11-30T05:42:51.000Z,[],1000000000000.0,0.0,1000000000000,,7443,1000000000000.0,214897.82331299866,2022-05-31T15:31:00.000Z,2.1489782331299865e-07,195.83896365,-17.4912,0.93676279,1.70810245,0.52395668,-23.96169549,-38.66668895,-45.28148803,0.0,0.0,214897.82,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x0dea5ac2898e6aa637ece0db750fd6d35e460392
12958,Nasa Doge,NASADOGE,nasa-doge,7,2021-10-21T03:53:25.000Z,[],1000000000000.0,0.0,0,,7444,272787190167.0,26552.093687015855,2022-05-31T15:32:00.000Z,9.733629233381778e-08,195.44305816,-50.6073,0.93682041,1.05523486,0.59526491,-23.73269221,-38.59625507,-99.7761488,0.0,0.0,97336.29,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x079Dd74Cc214Ac5f892f6a7271ef0722F6D0c2e6
10189,Hina Inu,HINA,hina-inu,7,2021-06-01T00:00:00.000Z,[],9007199254740991.0,0.0,100000000000000000,,7446,3.9700116386702e+16,710571.9123607152,2022-05-31T15:31:00.000Z,1.7898484363102e-11,195.3144769,101.5022,0.15546739,3.11998888,5.42064708,-51.38668862,-63.14166612,-71.80385744,0.0,0.0,161215.22,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbd0a4bf098261673d5e6e600fd87ddcd756e6764
19962,THE BIG FIVE,TBF,the-big-five,1,2022-05-05T04:50:10.000Z,[],0.0,0.0,20000000,,7445,20000000.0,5447310.9418046465,2022-05-31T15:31:00.000Z,0.2723655470902323,195.37405399,8869.0607,-0.02352918,0.87456255,-1.63666834,0.96091971,0.96091971,0.96091971,0.0,0.0,5447310.94,2022-05-31T15:31:00.000Z,5426.0,Solana,SOL,solana,2ZamLCGLPSpP2MRbeM2wXRWzTEDhr669cFycVWgzBixi
12211,BattleRoyaleToken,BRTK,battleroyaletoken,4,2021-09-30T07:12:18.000Z,[],,0.0,0,,7447,,,2022-05-31T15:31:00.000Z,4.9970860741638545e-05,193.05631897,-43.7951,0.00266669,0.00281589,25.05044644,-99.54578552,-99.50049817,-99.83990448,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xc9574679a89f9893e9b1e288ce6aad1c7be60624
19804,Meowth Neko,MEWN,meowth-neko,1,2022-04-27T07:15:17.000Z,[],,0.0,0,,7448,,,2022-05-31T15:31:00.000Z,2.15091111656e-13,192.86041488,411.1528,0.93676173,3.43444022,-1.53838479,-62.67344176,-92.24958828,-92.24958828,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xfFD59037512159Eed0C3f24B635f1b5012969bB4
18929,MjackSwap,MJACK,mjackswap,1,2022-03-18T03:52:50.000Z,[],,0.0,1000000000000,,7449,,,2022-05-31T15:32:00.000Z,6.268288911675875e-07,192.53864721,-52.6171,0.93682041,1.72832094,-30.56727163,-54.03961044,-84.94917313,-89.57614005,0.0,0.0,626828.89,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x4dad73719c4f4d5197b89c19460b1171d800097d
14127,SW DAO,SWD,sw-dao,7,2021-11-09T04:04:40.000Z,"['defi', 'finance-banking']",,0.0,985358,,7450,344728.0,2662633.8003554456,2022-05-31T15:31:00.000Z,7.723868674303931,192.12425365,-97.9387,0.50189331,-1.35930869,146.2982052,77.47781485,9.50909447,-21.64909758,0.0,0.0,7610775.79,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1Fd154B4d0E3753B714B511a53Fe1fb72dc7AE1C
13124,FREEMOON,FREEMOON,freemoon,4,2021-10-25T03:00:44.000Z,[],484478810000000.0,0.0,484478810000000,,7451,484478810000000.0,318322.791962295,2022-05-31T15:31:00.000Z,6.57041722758308e-10,191.53018946,8.0728,0.92697914,0.80663691,-9.78471898,-21.95288139,-40.34848848,-49.86946132,0.0,0.0,318322.79,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x31f0bc450c12eb62b4c617d4c876f7a66470fcb3
19974,Ribbit,RIBT,ribbit,1,2022-05-05T09:24:24.000Z,['avalanche-ecosystem'],200000000.0,0.0,200000000,,7452,,,2022-05-31T15:31:00.000Z,0.01249861479898003,191.39063923,29077.0547,0.3629825,-4.45668083,-12.99909262,-74.65928299,-74.65928299,-74.65928299,0.0,0.0,2499722.96,2022-05-31T15:31:00.000Z,5805.0,Avalanche,AVAX,avalanche,0x302abf007c2045f1bc0867a4b7abaae2152e0eb3
14476,Fren,FREN,fren-token,5,2021-11-15T03:16:52.000Z,[],1000000000000.0,0.0,1000000000000,,7453,1000000000000.0,199881.6234913187,2022-05-31T15:32:00.000Z,1.998816234913187e-07,190.72175545,-49.8714,-0.00034593,31.3428499,-4.72403414,-28.37563143,-49.76137624,-45.84853848,0.0,0.0,199881.62,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x37941b3fdb2bd332e667d452a58be01bcacb923e
18149,Space Crypto (SPE),SPE,space-crypto-spe,3,2022-02-17T02:06:01.000Z,['gaming'],1000000000.0,0.0,1000000000,,7454,1000000000.0,1161702.0832290384,2022-05-31T15:31:00.000Z,0.0011617020832290384,189.25166229,-26.698,0.48298728,0.29114481,-8.66622702,-37.62447756,-85.67390287,-99.32826217,0.0,0.0,1161702.08,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x74da4412b2c70644929479f4d169325e9ce35ddb
10722,SolanaSail,SAIL,solanasail,3,2021-06-30T00:00:00.000Z,['solana-ecosystem'],21000000.0,0.0,21000000,,7456,21000000.0,231344.27408636338,2022-05-31T15:32:00.000Z,0.011016394004112542,188.96077698,-10.6695,-0.00999992,-8.04373966,-17.37357528,-44.77314185,-72.63900441,-75.0388279,0.0,0.0,231344.27,2022-05-31T15:32:00.000Z,5426.0,Solana,SOL,solana,6kwTqmdQkJd8qRr9RjSnUX9XJ24RmJRSrU1rsragP97Y
9169,MMAON,MMAON,mmaon,3,2021-04-08T00:00:00.000Z,[],,0.0,0,,7457,,,2022-05-31T15:31:00.000Z,0.029882574723499845,188.91370511,11494.4475,0.00266669,153.39696569,201.45159359,139.02582634,117.55282995,49.34991229,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8315472bae77f9a2b856a67eb0796480aafcd51c
12933,Asuna,ASUNAINU,asuna-inu,2,2021-10-20T15:12:18.000Z,[],,0.0,1000000000000000000,,7458,,,2022-05-31T15:32:00.000Z,1.59905298793e-13,188.38174779,608.9015,187.25217245,299.01489455,535.17320426,-52.80027269,-76.87080576,-80.494476,0.0,0.0,159905.3,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc656b2279b0fdf761e832133b06ce607fbbcbceb
11108,Foxy Equilibrium,Foxy,foxy-equilibrium,4,2021-07-29T00:00:00.000Z,"['play-to-earn', 'bnb-chain']",5000000.0,0.0,0,,7459,1310762.0,10976.118067697938,2022-05-31T15:31:00.000Z,0.008373845189056395,188.12074415,265.072,0.93676279,-0.39344614,-6.03226635,-52.94144094,-73.76714527,-83.95424723,0.0,0.0,41869.23,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x4354a4f710182966e55ea30cfa807fa1b821a67b
12802,Futura Finance,FFT,futura-finance,2,2021-10-16T15:43:29.000Z,[],1000000000000.0,0.0,0,,7460,,,2022-05-31T15:32:00.000Z,3.684616578485377e-07,188.08873268,-1.0512,0.93682041,51.68427794,5.38420478,-99.96314897,-61.5860639,-69.59279537,0.0,0.0,368461.66,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x183b2c147fe11788b73bc0d6a7e0186aa5464bfa
18584,Dark Knight,DKNIGHT,darkknight,8,2022-03-07T02:40:09.000Z,['fantom-ecosystem'],,0.0,0,,7461,,,2022-05-31T15:32:00.000Z,0.03164063149980166,187.2346899,-6.5143,0.32971812,-1.76400061,-12.90620641,-50.5935872,-81.50367318,-86.27255754,0.0,0.0,0.0,2022-05-31T15:32:00.000Z,3513.0,Fantom,FTM,fantom,0x6cc0e0aedbbd3c35283e38668d959f6eb3034856
11364,RoboDoge Coin,ROBODOGE,robodoge-coin,1,2021-08-23T00:00:00.000Z,[],,0.0,0,,7462,,,2022-05-31T15:31:00.000Z,6.583906391432e-12,187.18260774,92.4736,0.93676276,1.50826625,1.17065923,-21.10604967,-34.99203381,-31.59756986,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x2f657932e65905ea09c7aacfe898bf79e207c1c0
11915,Binopoly,BINO,binopoly,3,2021-09-16T11:01:44.000Z,[],2000000000.0,0.0,0,,7463,,,2022-05-31T15:31:00.000Z,0.007025481245766535,186.48526151,-15.3857,-0.04183738,-0.36240196,-5.47478566,-14.15830178,-80.58510369,-81.06892154,0.0,0.0,14050962.49,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xa2df7a11baf8bb555e93b99684a2de0f105eb592
20310,Sport Move,SPORT,sport-move,1,2022-05-26T07:56:44.000Z,[],50000000.0,0.0,50000000,,7464,50000000.0,56025.962868563794,2022-05-31T15:31:00.000Z,0.001120519257371276,186.45551176,-92.7062,0.93292057,1.53118872,-97.52305579,-97.52305579,-97.52305579,-97.52305579,0.0,0.0,56025.96,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x254433199984F5f43fFdA965d83a927635AFd300
19851,Lanuna,LUNU,lanuna,1,2022-04-28T12:50:09.000Z,[],100000000000.0,0.0,1000000,,7465,1000000.0,115768.97109463597,2022-05-31T15:31:00.000Z,0.11576897109463596,186.44933235,-85.6728,0.38642829,-1.35409775,-19.34255114,-76.67466133,-84.80611632,-84.80611632,0.0,0.0,11576897109.46,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xc180dc32De23f03768B9F66a1aB47DC16aD76501
10208,Aerdrop,AER,aerdrop,1,2021-06-01T00:00:00.000Z,['bnb-chain'],1000000000.0,0.0,0,,7466,,,2022-05-31T15:31:00.000Z,0.0002730104764656829,186.21089875,96.6539,0.93676279,1.28725134,-4.62897717,-36.45281069,-61.58266985,-66.23956238,0.0,0.0,273010.48,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xc7ad2ce38f208eed77a368613c62062fce88f125
4276,Defi,DEFI,defi,2,2019-08-22T00:00:00.000Z,[],,0.0,10000000000,,7467,,,2022-05-31T15:32:00.000Z,0.041414246106843,185.79695398,4805.3953,0.47033345,42.22495427,1.21069285,-11.04873805,-46.98239966,-44.1638662,0.0,0.0,414142461.07,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x98b2de885e916b598f65ded2fdbb63187eaef184
18684,Covid Doge,COVID DOGE,covid-doge,1,2022-03-09T16:50:44.000Z,[],20220000.0,0.0,20220000,,7468,2022000.0,13871.060858796247,2022-05-31T15:32:00.000Z,0.00686006966310398,184.76952785,-21.9525,-0.55865847,0.98073745,-1.90984073,-38.3174005,-63.38266493,-85.13132785,0.0,0.0,138710.61,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xAE1f20CA661eC552C0664A73aD5e5963824F92e1
15167,IQCOIN,IQCOIN,iqcoin,2,2021-11-25T08:48:44.000Z,[],50310965.0,0.0,69017042.700444,,7469,69046387.0,6305.181662591389,2022-05-31T15:31:00.000Z,9.131805350787419e-05,183.61088803,0.0,0.93676279,22.38037231,19.87588586,-95.66070128,-97.0206374,-97.76625373,0.0,0.0,4594.3,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xc530fb1008ef5bafdf8f4ab589b69de837e41169
18073,TeddyDog,TDG,teddydog,3,2022-02-14T07:30:29.000Z,[],100000000000000.0,0.0,100000000000000,,7470,20000000000000.0,16066.056266026739,2022-05-31T15:31:00.000Z,8.03302813301337e-10,183.4841962,0.0,0.93676279,0.22572104,4.98086678,-95.87536249,-95.89650354,-97.00586094,0.0,0.0,80330.28,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xdf757108102b4b1efec1fb71f4c8a11d2f291ecb
12047,Agrinoble,AGN,agrinoble,5,2021-09-22T06:08:49.000Z,[],,0.0,0,,7471,,,2022-05-31T15:31:00.000Z,1.8589160195889537e-06,183.3506502,-53.5416,-13.88659257,-21.78552495,-53.77290076,-62.01164916,-66.37179163,-69.7817227,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x2317f8c321954070b57019bfbd9a1fae1f3c04d9
15403,Spaceship War,SPW,spaceship-war,1,2021-12-01T02:09:27.000Z,[],100000000.0,0.0,100000000,,7472,,,2022-05-31T15:31:00.000Z,0.0015080662539546244,183.29454581,55.8882,0.93676279,1.25625435,0.09230265,-22.49683095,-41.10025075,-48.7400302,0.0,0.0,150806.63,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x1b23340f5221FBD2e14f36e5b3E5d833D4D215b5
14464,PlayersOnly,PO,playersonly,1,2021-11-15T02:01:15.000Z,[],1000000000.0,0.0,1000000000,,7473,150448229.0,42948.95115227133,2022-05-31T15:32:00.000Z,0.00028547329162825394,183.11593189,0.0,0.93682041,6.10604461,1.23549325,-21.83918465,-33.49894001,-24.38618122,0.0,0.0,285473.29,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xb9218e62ec3216461d3d5147e7b37973d0ebd20a
5702,MONNOS,MNS,monnos,1,2020-06-17T00:00:00.000Z,[],,0.0,2942056786,,7474,,,2022-05-31T15:31:00.000Z,0.0015825324079258968,182.99868476,160.1396,0.46037346,3.55933438,8.781067,-17.31964571,-43.35502727,-40.56824459,0.0,0.0,4655900.21,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x53884b61963351C283118a8E1Fc05BA464a11959
17926,EarthByt,EBYT,earthbyt,1,2022-02-07T11:34:27.000Z,[],100000000000000.0,0.0,100000000000000,,7475,100000000000000.0,102975.11778987861,2022-05-31T15:31:00.000Z,1.029751177898786e-09,182.64648552,2.8521,0.93676279,1.42021328,5.13549955,-20.11344489,-39.42452642,-37.03619867,0.0,0.0,102975.12,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x0D1AfEcE252fF513C5D210AEAE88f6C7D37e6ab2
18442,Farm Skylines Token,FSK,farm-skylines-token,1,2022-03-01T04:01:22.000Z,[],200000000.0,0.0,200000000,,7476,200000000.0,102044.04430796174,2022-05-31T15:32:00.000Z,0.0005102202215398087,182.3729703,-90.71,0.93682041,0.73386261,-12.20610785,-38.57481347,-60.5359532,-75.0201893,0.0,0.0,102044.04,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x55E63EC9f5FB21372235fC88b9f6D6EC78aEEc21
17825,Bored Battle Apes,BAPE,bored-battle-apes,1,2022-02-03T10:15:33.000Z,[],69000000000.0,0.0,69000000000,,7477,69000000000.0,23149.45391413708,2022-05-31T15:31:00.000Z,3.354993320889432e-07,182.08828493,-1.2511,0.93676279,1.42955661,1.34170328,-20.45092177,-35.51322145,-25.09717295,0.0,0.0,23149.45,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x452c180e8573133c15275c3f81d11de7adb9ae1d
19283,GOSH Realm,GOSH,gosh-realm,2,2022-04-03T18:30:35.000Z,[],,0.0,100000000,,7478,,,2022-05-31T15:31:00.000Z,0.19933787638502914,181.97822469,0.0,-0.02352918,-0.19968304,23.92511791,-10.99328904,-50.87602626,-50.87602626,0.0,0.0,19933787.64,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdc732972811d25de61808b3d6e0d2ac44a7f036f
14811,Netcoincapital,NCC,netcoincapital,1,2021-11-19T03:48:19.000Z,[],102000000.0,0.0,102000000,,7479,8350272.0,157726.72981366253,2022-05-31T15:32:00.000Z,0.01888881341992962,181.55078475,-61.5814,-0.00034593,50.00464938,-28.38062339,-21.95723938,-52.07900986,-50.95777027,0.0,0.0,1926658.97,2022-05-31T15:32:00.000Z,1958.0,TRON,TRX,tron,TCDgp5bwtixaShPifUm7HpZ71C1pe6zif1
8140,Wifi Coin,WIFI,wifi-coin,2,2020-12-30T00:00:00.000Z,[],,0.0,0,,7480,,,2022-05-31T15:31:00.000Z,0.02690305093474025,181.16742163,-15.1228,-0.70777041,-7.34164818,105.47534877,205.55783106,25.60406996,-26.96338492,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe202873079913858f9Ba8795BA957A4Ad561ca24
10772,Tardigrades Finance (BSC),TRDG,tardigrades-finance-bsc,2,2021-07-06T00:00:00.000Z,['bnb-chain'],1e+17,0.0,35050700000000000,,7481,,,2022-05-31T15:32:00.000Z,7.712120072413e-12,179.87706333,-27.9684,0.93682036,2.17934961,-2.90541024,-27.7948611,-33.73912499,-63.51970619,0.0,0.0,771212.01,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x92a42Db88Ed0F02c71D439e55962Ca7CAB0168b5
10801,DashSports,DASS,dashsports,2,2021-07-08T00:00:00.000Z,['bnb-chain'],1000000000000000.0,0.0,0,,7482,,,2022-05-31T15:32:00.000Z,3.26860198025918e-09,179.66405046,-0.0679,0.93682041,1.20861496,0.64727264,-24.23468939,-57.17257653,-75.35947532,0.0,0.0,3268601.98,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xca981cb99478d190cac2de266ed04e06e341e30e
14181,MetaAxis,MTA,metaaxis,1,2021-11-09T14:38:46.000Z,[],100000000000000.0,0.0,100000000000000,,7483,65000000000000.0,73792.18256426614,2022-05-31T15:31:00.000Z,1.135264347142556e-09,179.27228809,398.7364,-0.67665129,0.9999194,-3.2021913,-20.32610782,-33.14075928,-29.32088004,0.0,0.0,113526.43,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x19d3a7c26a1271eebb6f04bdb4565b7f2b7efc30
7625,gAsp,GASP,gasp,4,2020-11-09T00:00:00.000Z,[],114483651.0,0.0,0,,7484,,,2022-05-31T15:31:00.000Z,0.006815235182202634,178.99483586,-19.4875,0.22345406,14.14571804,70.27703448,36.81032771,-34.93278107,119.62072958,0.0,0.0,780233.01,2022-05-31T15:31:00.000Z,,,,,
11814,Potato,POTATO,potato,2,2021-09-10T19:23:26.000Z,"['collectibles-nfts', 'memes', 'solana-ecosystem', 'doggone-doggerel']",15246510903300.0,0.0,0,,7485,,,2022-05-31T15:31:00.000Z,3.1680443550906545e-08,178.7855066,-87.2797,-0.00926701,-10.71020746,140.5508215,11.97325186,-43.51057533,-3.76409464,0.0,0.0,483016.23,2022-05-31T15:31:00.000Z,5426.0,Solana,SOL,solana,GEYrotdkRitGUK5UMv3aMttEhVAZLhRJMcG82zKYsaWB
19532,Bingo Game,BINGO,bingo-game,1,2022-04-14T10:05:19.000Z,[],,0.0,1000000000,,7486,,,2022-05-31T15:31:00.000Z,5.550107824621308e-05,178.25882191,413.5824,0.39908076,0.23576017,-7.07463523,-76.3604222,-96.15204548,-96.15204548,0.0,0.0,55501.08,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xd3be8ed77fbdaf42e5395d9d7fb72bcb4110cfb0
16502,Nest Arcade,NESTA,nest-arcade,3,2021-12-27T09:12:33.000Z,[],1000000000.0,0.0,1000000000,,7487,,,2022-05-31T15:32:00.000Z,0.0012433457365110473,177.41237466,460.7346,-0.26215203,-10.52352974,-21.66900775,-58.06325974,-83.65355761,-90.77829716,0.0,0.0,1243345.74,2022-05-31T15:32:00.000Z,5426.0,Solana,SOL,solana,Czt7Fc4dz6BpLh2vKiSYyotNK2uPPDhvbWrrLeD9QxhV
